0.28697,-0.83225,0.93111,89.018
0.25144,-0.62951,0.83659,89.825
0.30664,-0.83073,0.50231,90.999
0.30904,-0.76515,0.20584,92.035
0.029275,-0.79604,0.8617,92.896
0.25703,-0.9652,0.73196,94.017
0.1473,-1.0814,0.44463,94.947
0.31214,-1.0234,0.1898,95.91
-0.0016784,-0.96289,0.42294,97.072
0.040566,-0.91614,0.80625,98.073
0.074241,-0.76419,0.3451,98.782
0.094983,-0.92243,0.51605,99.861
0.08425,-0.92947,0.30354,100.97
-0.01391,-0.98202,0.10698,101.88
-0.10537,-1.0118,0.92843,102.99
-0.18205,-1.1173,0.87297,103.95
-0.093677,-0.87865,0.59925,105.21
-0.058034,-1.0247,0.28805,105.96
-0.35945,-0.9932,0.59512,107.04
-0.20286,-0.90099,0.020452,107.91
-0.22441,-0.98967,0.22231,108.89
-0.40931,-0.98355,0.49007,110.1
-0.2493,-0.96176,0.78226,110.86
-0.52318,-1.0915,0.72403,111.94
-0.54375,-0.91398,0.61915,112.92
-0.34485,-1.0545,1.0936,113.97
-0.40614,-1.1739,0.49054,114.88
-0.71871,-1.1987,0.61096,116.05
-0.48897,-1.1418,0.21167,117.09
-0.40982,-1.0661,0.16605,118.08
-0.45557,-1.0596,0.46802,119.09
-0.71415,-1.1799,0.4589,119.93
-0.69699,-1.1103,0.35875,121.04
-0.78402,-0.80772,0.66855,121.88
-0.86149,-0.96921,0.90936,122.66
-0.90325,-0.79586,0.96326,123.88
-0.83762,-0.80411,0.23463,125.01
-0.98965,-0.82705,1.0259,126.12
-0.84256,-0.96144,0.87902,127.03
-0.80646,-0.71093,0.40522,127.86
-1.1077,-0.72509,-0.010757,128.91
-0.96277,-0.84203,0.22778,129.99
-1.0854,-0.56893,1.0544,130.86
-1.0274,-0.74985,1.0388,131.88
-1.2791,-0.71581,0.80365,132.93
-1.2401,-0.82473,0.45369,133.96
-1.0821,-0.60507,0.86858,134.94
-1.216,-0.58941,0.1481,135.98
-1.1697,-0.50262,0.99859,137.03
-1.4388,-0.64164,0.8299,137.82
-1.2047,-0.44798,0.11702,139
-1.2608,-0.49588,0.38055,139.93
-1.5128,-0.39196,-0.00074341,141.09
-1.2457,-0.34585,0.39567,142.03
-1.2852,-0.29005,0.79652,142.99
-1.4823,-0.41045,0.89925,144.05
-1.4735,-0.22578,0.7786,145.07
-1.4439,-0.38478,0.016401,146.15
-1.4497,-0.19129,0.18568,147.02
-1.3051,-0.27283,0.5783,148
-1.4207,0.0013535,0.86903,148.93
-1.5426,-0.1801,0.68929,150.02
-1.4817,0.00027614,0.12683,150.91
-1.4323,-0.10981,0.58282,151.89
-1.4731,0.072159,0.57217,152.94
-1.5543,-0.0424,0.46747,153.96
-1.3772,0.23553,0.13246,155.16
-1.6064,0.23196,0.3736,155.92
-1.4794,0.4463,0.34938,156.78
-1.575,0.3119,0.095632,158.05
-1.6308,0.41799,0.70322,159.07
-1.6549,0.63805,0.62821,159.84
-1.443,0.47848,0.40135,160.92
-1.5861,0.60552,0.62941,161.8
-1.5873,0.64452,0.48602,163.16
-1.454,0.65265,0.0808,164.06
-1.5232,0.64605,1.0695,165.07
-1.5751,0.86086,0.22646,166.06
-1.3863,0.7888,0.73022,167.01
-1.4689,1.0289,0.06909,167.93
-1.6111,0.80477,0.21334,169.25
-1.5191,1.1243,0.37561,170.05
-1.39,0.98429,0.12897,170.94
-1.4756,1.1223,0.19089,171.8
-1.1558,1.1806,0.55073,173.03
-1.1956,1.1549,0.7766,173.81
-1.0781,1.2064,0.88682,174.87
-1.3174,1.2309,0.90113,176.05
-1.1401,1.1954,0.54819,177.02
-1.0404,1.4641,0.086799,178.05
-1.189,1.2451,0.67642,178.93
-1.067,1.2906,0.46679,179.85
-1.129,1.3447,0.38343,180.8
-0.87581,1.3906,0.22444,181.96
-1.0727,1.4287,1.012,182.97
-0.92388,1.5352,0.7274,183.87
-0.92828,1.5923,-0.0027472,184.91
-0.77958,1.5658,0.39162,185.94
-0.83258,1.721,0.9365,187.05
-0.59782,1.7077,0.61984,188.12
-0.57585,1.7869,0.71171,188.82
-0.70972,1.7425,0.78343,190.04
-0.62237,1.9638,0.34187,191.03
-0.6542,2.0152,0.27175,191.93
-0.45217,1.8545,0.51052,193.08
-0.45602,1.8101,1.0178,193.94
-0.24376,1.826,0.25322,195.03
-0.34503,1.9596,0.84087,195.9
-0.3982,2.0312,0.41302,197.04
-0.064544,1.9774,0.63202,197.83
-0.146,1.8784,0.60571,198.96
0.029034,2.0256,0.10287,199.87
0.023375,1.8633,0.70079,200.99
0.079579,2.0029,0.48563,201.99
0.20255,1.8503,0.16848,203.04
0.31226,1.8993,0.42274,204.02
0.18463,2.1261,0.90016,205.1
0.28514,1.9724,0.64078,205.87
0.5303,2.0189,0.85123,207.05
0.51512,2.0267,0.64603,207.99
0.54931,2.0418,0.38464,209.01
0.57755,1.9583,0.8426,209.94
0.71305,2.0838,1.0523,211.04
0.83541,1.9284,0.12794,212.09
0.83647,2.1622,0.66936,212.99
0.83032,1.9301,0.81278,214.16
0.8531,2.2272,0.80989,215.13
0.97857,1.986,0.18206,215.9
0.86734,1.8562,0.53798,216.9
1.1909,1.727,0.89926,217.92
1.2837,1.6778,0.42389,219.12
1.1624,1.9123,-0.037673,219.9
1.4126,1.8743,0.81662,221.03
1.4812,1.8126,0.12914,221.84
1.5252,1.6952,0.039533,222.93
1.4072,1.6793,0.91729,223.94
1.5533,1.8336,0.31751,224.99
1.51,1.5624,0.72448,226.05
1.7188,1.5035,0.17435,227.09
1.6923,1.4173,0.4433,228.04
1.8137,1.5952,0.70635,229.11
1.6774,1.2247,0.35313,229.82
1.7595,1.3251,0.55323,231.1
1.9761,1.0487,0.52015,231.97
1.9243,1.2907,0.79546,233
2.0706,1.2369,0.85949,234.02
2.0871,1.0979,0.47018,235.18
1.8527,1.1316,0.97326,236.18
2.0712,0.91709,0.79145,237.07
2.0867,0.84407,0.82944,237.99
2.0589,0.71949,0.57077,239.03
2.256,0.8292,0.57371,240.02
2.2392,0.82965,0.41437,241.02
2.2361,0.58791,0.037445,242.01
2.2906,0.68246,0.77186,242.93
2.339,0.52594,0.41788,243.93
2.3506,0.44553,1.0352,245.07
2.3565,0.39385,0.57312,245.86
2.5398,0.37844,0.14136,246.93
2.2848,0.26855,0.54951,247.88
2.5262,0.17933,0.41497,249.03
2.6028,0.15698,0.040874,249.94
2.5198,-0.13049,0.76776,250.95
2.5374,0.10925,0.87065,251.93
2.5987,-0.19744,0.99324,253.04
2.5374,-0.33245,0.19421,253.95
2.699,-0.24129,0.24322,255.03
2.4587,-0.41317,1.0804,255.97
2.5782,-0.46433,0.91254,256.88
2.5611,-0.64999,0.86969,258.07
2.518,-0.69593,0.52233,258.95
2.4246,-0.50756,0.42746,260.05
2.4935,-0.76945,0.57523,260.95
2.4289,-0.91916,0.71778,261.98
2.4964,-0.78323,0.33404,262.91
2.3886,-1.1604,0.85716,264.11
2.3643,-1.1475,0.70806,264.89
2.277,-0.94614,0.63812,266.03
2.3369,-1.3809,0.80793,267
2.3897,-1.3606,0.52456,267.99
2.3056,-1.4883,0.26232,269.03
2.1164,-1.4208,0.25738,270.01
2.2667,-1.4948,0.10968,270.98
2.1002,-1.4482,0.96362,271.85
2.203,-1.6558,0.74762,272.86
2.22,-1.6346,0.074854,274.06
2.0759,-1.7822,-0.12802,275.01
2.0321,-2.1102,0.68896,275.99
1.7979,-1.9339,0.26728,276.95
1.8637,-2.0343,0.58373,277.98
1.8708,-2.2698,0.84281,279.08
1.6715,-2.2225,0.86186,279.9
1.6456,-2.3036,0.67939,280.75
1.5688,-2.276,0.78113,282.03
1.524,-2.3866,0.15145,282.96
1.4457,-2.3191,0.85994,284.07
1.5831,-2.4435,0.68477,284.94
1.2632,-2.7251,0.5175,286.04
1.1634,-2.4512,0.19612,287
1.0002,-2.6506,-0.068693,287.98
1.3092,-2.5418,0.67529,289
1.1363,-2.7364,0.45251,289.94
0.89263,-2.9264,0.65374,290.96
0.91616,-2.7828,0.56057,292.09
0.67109,-2.8411,0.63991,292.91
0.63963,-2.9491,0.71229,293.96
0.49621,-2.8143,0.47754,294.99
0.46643,-2.9767,0.63831,295.91
0.22934,-2.8188,0.063885,296.93
0.1581,-2.8295,0.59093,298.22
0.14564,-2.8813,0.56525,298.99
0.051129,-2.9883,0.86889,300
0.077258,-2.8741,0.72974,300.93
-0.23329,-3.0364,0.60469,301.95
-0.18469,-3.0616,0.2081,303.03
-0.45902,-2.8723,0.5635,304.02
-0.35138,-3.0254,0.032893,305.03
-0.40764,-2.8229,0.81389,305.81
-0.57773,-3.0046,0.11199,307.25
-0.80656,-3.1519,0.47521,308.07
-0.77543,-2.9887,0.60885,308.72
-0.99606,-2.9307,0.48047,310.08
-0.92487,-2.9558,0.685,311.15
-0.93487,-2.6567,0.6787,311.99
-1.2086,-2.7672,0.18517,312.95
-1.3268,-2.9008,0.18136,314.24
-1.3605,-3.0305,0.23988,314.9
-1.5126,-2.7848,0.86392,316.09
-1.6433,-2.7082,0.59018,316.91
-1.625,-2.5174,0.57767,318
-1.6767,-2.6745,0.76594,318.97
-1.855,-2.7424,0.57507,320.1
-1.903,-2.5951,0.86015,320.96
-2.045,-2.352,0.60237,322.08
-2.0638,-2.7099,0.53985,322.97
-2.1535,-2.2573,0.65723,323.88
-2.1634,-2.3943,0.20382,325.07
-2.2015,-2.2793,0.24433,325.82
-2.1736,-2.1505,0.90423,327.19
-2.5813,-2.1198,0.63177,327.91
-2.461,-2.0916,0.74047,328.92
-2.604,-1.9804,0.47949,329.98
-2.5314,-1.9732,0.65827,330.83
-2.7531,-1.8738,0.46588,332.01
-2.8401,-1.6519,0.89931,333
-2.859,-1.7133,0.54081,334.08
-2.9379,-1.664,0.44772,335.06
-2.9683,-1.5269,0.64603,336.07
-3.1749,-1.3172,0.75855,336.99
-3.1492,-1.4412,0.63052,338.04
-3.2575,-1.1974,0.19058,339.06
-3.1593,-1.1387,0.12584,339.96
-3.0895,-0.98184,0.76971,341.18
-3.3,-0.82165,0.41298,342.04
-3.1863,-0.90113,0.14933,343
-3.3847,-0.79384,0.75151,343.96
-3.4677,-0.70585,0.90795,344.98
-3.4226,-0.68119,0.55753,345.89
-3.4643,-0.31041,0.096676,347
-3.3459,-0.33531,0.91513,347.97
-3.4669,-0.34521,0.25696,349.06
-3.5369,-0.12152,0.85447,350.03
-3.7352,-0.047435,-0.014061,350.91
-3.4716,0.19122,0.49864,352.06
-3.2693,0.21531,-0.079716,352.92
-3.4577,0.26241,1.0528,353.96
-3.5004,0.56077,0.86975,355.01
-3.5382,0.49024,0.72401,355.91
-3.4385,0.72562,0.83686,356.99
-3.5842,0.85856,0.33011,358.01
-3.5638,0.94587,0.0622,358.97
-3.4955,1.0084,0.30595,360.1
-3.5129,0.95162,0.81331,361.07
-3.2365,1.0095,0.093918,362.06
-3.198,1.3651,0.32951,363.09
-3.4967,1.4803,0.83037,363.8
-3.2989,1.6482,0.42523,364.92
-3.1621,1.6668,0.47509,366
-3.3728,1.9123,0.22236,367.04
-3.3255,1.841,1.1989,368.13
-2.917,1.9459,0.65614,368.91
-2.9611,1.9292,0.17546,370.16
-2.9359,2.2089,0.45432,371
-2.9279,2.4049,0.6005,371.96
-2.8227,2.4553,0.88229,372.93
-2.9842,2.4983,0.48336,373.97
-2.862,2.5704,0.47612,375
-2.7754,2.7743,0.75373,375.99
-2.5129,2.8529,0.2176,377
-2.436,2.7475,0.27923,377.92
-2.4492,2.7367,0.58775,378.87
-2.3712,3.062,0.82046,380.12
-2.3993,3.1313,1.1434,380.9
-2.2091,3.032,0.38094,381.75
-2.0504,3.2123,0.63597,383.08
-1.9142,3.3494,0.7227,384.04
-1.7654,3.3732,0.86594,385
-1.7235,3.5207,0.40291,386.04
-1.5871,3.6474,0.69493,386.98
-1.4233,3.4919,0.87399,387.97
-1.4312,3.4948,0.38682,388.96
-1.3947,3.8245,0.82642,389.88
-1.1476,3.5535,0.19063,391.03
-1.1141,3.9001,0.0584,391.9
-0.87757,3.7878,0.65279,393.21
-0.67805,3.6968,0.29213,393.9
-0.75603,3.7793,0.42622,395.08
-0.60856,4.1583,0.72742,396.09
-0.43598,3.8777,0.60091,396.99
-0.25046,3.9791,0.13997,398.1
-0.42413,3.9889,0.50153,398.96
-0.077587,4.0083,1.0226,400.02
-0.16389,4.048,0.1619,400.98
0.023378,3.9444,0.95038,401.99
0.21111,3.9772,0.20155,403
0.26157,3.8323,0.91232,403.95
0.48632,3.954,0.10226,404.95
0.75845,3.9736,0.093059,405.93
0.78763,4.0353,0.2017,406.88
0.97153,3.9417,0.8635,407.93
0.90492,4.1329,0.69052,408.94
1.183,4.0446,0.84617,409.95
1.293,4.0926,0.11273,411.06
1.4052,3.8624,0.38777,411.99
1.6794,3.802,0.34683,413.07
1.4728,3.6495,0.52621,413.97
1.8055,3.8042,0.87587,414.69
1.9899,3.6357,0.85635,416.16
2.1988,3.6309,1.0187,417
2.1818,3.5864,0.60491,418.12
2.2467,3.6208,0.38375,418.92
2.2461,3.3377,0.26775,420.11
2.381,3.5118,0.45916,421.12
2.7039,3.4062,0.26943,421.85
2.7589,3.2597,1.1317,422.93
2.8243,3.2276,0.32206,423.89
2.8446,3.1,0.39564,424.96
3.0481,2.9657,0.48419,425.87
3.2329,2.9509,0.70947,427.08
2.8945,2.9277,0.38329,428.08
3.3713,2.7961,-0.0013431,428.93
3.4818,2.685,0.23442,430.07
3.5268,2.5918,-0.00033984,431.18
3.5765,2.4342,0.63144,431.98
3.4379,2.3647,0.64627,433.06
3.7525,2.1498,1.0984,433.91
3.9312,2.2333,0.11383,434.87
3.8875,2.0204,0.2156,436.05
3.8823,1.6534,0.86518,437.08
4.0222,1.8286,1.1405,438.05
3.9565,1.5917,0.32724,438.89
4.0509,1.5042,0.63815,439.84
4.0943,1.4844,0.35447,441.01
4.2131,1.3766,0.77937,441.99
4.2655,1.3983,0.41927,442.95
4.2019,1.0306,0.32032,444.1
4.2335,0.96778,0.8721,445.06
4.4476,0.71527,0.54703,445.9
4.5168,0.60475,0.31329,446.99
4.4216,0.2558,0.42812,448.08
4.4138,0.3716,0.44347,449.16
4.4909,0.09276,0.49045,449.8
4.4168,-0.054738,0.49608,451.17
4.6653,-0.14047,0.41238,451.87
4.5593,-0.30782,0.91319,453.09
4.3659,-0.54651,0.75344,454.1
4.6828,-0.70599,0.41665,455.1
4.5464,-0.58266,0.65326,456.02
4.5063,-0.95716,0.34322,456.92
4.3001,-1.0523,0.66626,457.88
4.4318,-1.1891,0.76813,458.83
4.3066,-1.1494,0.65098,459.91
4.3005,-1.5621,-0.088444,460.99
4.387,-1.5332,0.77506,462
4.4237,-1.8206,1.0954,462.91
4.2425,-2.0039,0.59495,464.1
4.1959,-2.2245,0.52232,464.96
4.1691,-2.2359,0.80496,465.94
4.0048,-2.2861,0.44448,467.17
3.8622,-2.4103,0.6584,467.92
3.8956,-2.6084,0.66323,468.93
3.8739,-2.6748,0.34365,470.11
3.6919,-2.7735,0.68648,471.17
3.8108,-3.0081,0.64288,471.79
3.7448,-2.8819,0.28134,472.81
3.4817,-3.0519,0.97054,473.87
3.3376,-3.3462,0.32268,474.86
3.3106,-3.1118,0.74355,476.17
3.4553,-3.378,0.082836,477.07
3.174,-3.5564,1.0349,478.15
2.9956,-3.7344,0.50446,478.96
3.0518,-3.8412,0.33532,480.01
2.8809,-3.82,0.91519,480.99
2.6089,-4.1045,0.36303,481.96
2.5834,-4.0164,0.32831,482.93
2.6275,-4.1392,0.91819,484.19
2.4813,-4.2985,0.27796,485
2.028,-4.3483,0.11046,486.14
2.1295,-4.3511,0.85654,486.93
2.0567,-4.5188,0.56443,487.99
1.7479,-4.3379,0.22045,488.88
1.7699,-4.5239,1.0098,489.81
1.4746,-4.7545,0.91451,491.01
1.6149,-4.7303,0.2112,492.1
1.2691,-4.7121,0.54558,493
1.2488,-4.7538,0.26989,493.88
0.99199,-4.9922,0.68916,494.98
0.87515,-4.9649,0.65874,496.01
0.57165,-4.9114,-0.33088,496.97
0.65379,-5.0776,0.36877,498.08
0.335,-5.0387,0.59195,498.99
0.078842,-5.0241,0.93757,499.97
