1.000000000000000000e+00,4.522613065326633319e-01,2.045402893866316574e-01,9.250565851656708527e-02,4.183672998236702412e-02,-4.194857802666734914e-02
1.000000000000000000e+00,4.623115577889447270e-01,2.137319764652407805e-01,9.881076298895553889e-02,4.568135776373823814e-02,-6.919223537058455387e-01
1.000000000000000000e+00,4.723618090452261220e-01,2.231256786444786588e-01,1.053960492089497242e-01,4.978506847055916285e-02,7.429496365131076363e-01
1.000000000000000000e+00,4.824120603015075170e-01,2.327213959243453201e-01,1.122676080841062823e-01,5.415924812097589608e-02,1.143072097950184718e+00
1.000000000000000000e+00,4.924623115577889676e-01,2.425191283048408197e-01,1.194315305219819101e-01,5.881552759373984141e-02,6.141341563579825191e-01
1.000000000000000000e+00,5.025125628140703071e-01,2.525188757859649358e-01,1.268939074301331238e-01,6.376578262820760401e-02,1.573316626866057277e-01
1.000000000000000000e+00,5.125628140703517577e-01,2.627206383677179735e-01,1.346608297161167589e-01,6.902213382434124744e-02,5.356765240261480709e-01
1.000000000000000000e+00,5.226130653266332082e-01,2.731244160500997942e-01,1.427383882874893595e-01,7.459694664270800912e-02,-1.032608127579871748e+00
1.000000000000000000e+00,5.326633165829145478e-01,2.837302088331102312e-01,1.511326740518074696e-01,8.050283140448034891e-02,6.451375240883658879e-01
1.000000000000000000e+00,5.427135678391959983e-01,2.945380167167496177e-01,1.598497779166279387e-01,8.675264329143626829e-02,5.772013567076134111e-01
1.000000000000000000e+00,5.527638190954774489e-01,3.055478397010177316e-01,1.688957907895073107e-01,9.335948234595882467e-02,4.023822172171546141e-01
1.000000000000000000e+00,5.628140703517587884e-01,3.167596777859145174e-01,1.782768035780021298e-01,1.003366934710363673e-01,2.833783747960261223e-01
1.000000000000000000e+00,5.728643216080402389e-01,3.281735309714401416e-01,1.879989071896692454e-01,1.076978664302627869e-01,4.168524453234897509e-01
1.000000000000000000e+00,5.829145728643215785e-01,3.397893992575944933e-01,1.980681925320651182e-01,1.154568358478369472e-01,5.032411963965562895e-01
1.000000000000000000e+00,5.929648241206030290e-01,3.516072826443776833e-01,2.084907505127465699e-01,1.236276812085632948e-01,3.445959972605361354e-02
1.000000000000000000e+00,6.030150753768844796e-01,3.636271811317896563e-01,2.192726720392701723e-01,1.322247268578513602e-01,8.873562159328791665e-01
1.000000000000000000e+00,6.130653266331658191e-01,3.758490947198303012e-01,2.304200480191924416e-01,1.412625420017159517e-01,3.340886243471929973e-01
1.000000000000000000e+00,6.231155778894472697e-01,3.882730234084998400e-01,2.419389693600702551e-01,1.507559407067774471e-01,-7.868584756729252172e-02
1.000000000000000000e+00,6.331658291457286092e-01,4.008989671977979952e-01,2.538355269694600458e-01,1.607199819002610996e-01,-1.742121391377449702e-01
1.000000000000000000e+00,6.432160804020100597e-01,4.137269260877250443e-01,2.661158117549186630e-01,1.711699693699979263e-01,-2.658522382633835002e-02
1.000000000000000000e+00,6.532663316582915103e-01,4.267569000782809319e-01,2.787859146240026509e-01,1.821214517644238473e-01,6.797734309485865545e-01
1.000000000000000000e+00,6.633165829145728498e-01,4.399888891694653803e-01,2.918519264842684979e-01,1.935902225925801023e-01,-4.294155221779106246e-01
1.000000000000000000e+00,6.733668341708543004e-01,4.534228933612787782e-01,3.053199382432731923e-01,2.055923202241136116e-01,9.396994618383561204e-02
1.000000000000000000e+00,6.834170854271356399e-01,4.670589126537207925e-01,3.191960408085730005e-01,2.181440278892760043e-01,-3.743339252846077381e-01
1.000000000000000000e+00,6.934673366834170904e-01,4.808969470467917562e-01,3.334863250877249108e-01,2.312618736789248397e-01,-4.705175217307592250e-01
1.000000000000000000e+00,7.035175879396985410e-01,4.949369965404914473e-01,3.481968819882854671e-01,2.449626305445224694e-01,-6.335079428112948552e-01
1.000000000000000000e+00,7.135678391959798805e-01,5.091790611348198103e-01,3.633338024178111025e-01,2.592633162981365369e-01,5.458293875628206226e-01
1.000000000000000000e+00,7.236180904522613311e-01,5.236231408297770118e-01,3.789031772838588052e-01,2.741811936124405324e-01,6.198859071816343880e-01
1.000000000000000000e+00,7.336683417085426706e-01,5.382692356253628851e-01,3.949110974939848417e-01,2.897337700207124889e-01,-6.419102719391311940e-01
1.000000000000000000e+00,7.437185929648241212e-01,5.531173455215777635e-01,4.113636539557462557e-01,3.059387979168364247e-01,-3.673313814961619017e-01
1.000000000000000000e+00,7.537688442211055717e-01,5.681674705184213137e-01,4.282669375766995357e-01,3.228142745553011506e-01,5.089381646974735496e-01
1.000000000000000000e+00,7.638190954773869112e-01,5.834196106158935358e-01,4.456270392644010592e-01,3.403784420512007691e-01,-5.976115799405551376e-02
1.000000000000000000e+00,7.738693467336683618e-01,5.988737658139946518e-01,4.634500499264079254e-01,3.586497873802352854e-01,2.330061051703594954e-01
1.000000000000000000e+00,7.839195979899498123e-01,6.145299361127245508e-01,4.817420604702765674e-01,3.776470423787092745e-01,-6.731351797626832223e-01
1.000000000000000000e+00,7.939698492462311519e-01,6.303881215120830106e-01,5.005091618035634182e-01,3.973891837435327701e-01,1.007979253411288717e-01
1.000000000000000000e+00,8.040201005025126024e-01,6.464483220120704754e-01,5.197574448338255770e-01,4.178954330322215416e-01,-2.988318285812331387e-01
1.000000000000000000e+00,8.140703517587939420e-01,6.627105376126865011e-01,5.394930004686191438e-01,4.391852566628959842e-01,-5.010554535504179174e-01
1.000000000000000000e+00,8.241206030150753925e-01,6.791747683139315317e-01,5.597219196155013288e-01,4.612783659142825066e-01,-5.469773314224082306e-01
1.000000000000000000e+00,8.341708542713568431e-01,6.958410141158052342e-01,5.804502931820285649e-01,4.841947169257123096e-01,9.859541821857599198e-01
1.000000000000000000e+00,8.442211055276381826e-01,7.127092750183076086e-01,6.016842120757571744e-01,5.079545106971216084e-01,1.711962890702557472e-01
1.000000000000000000e+00,8.542713567839196331e-01,7.297795510214388770e-01,6.234297672042443672e-01,5.325781930890529647e-01,-3.226129857412513569e-01
1.000000000000000000e+00,8.643216080402009727e-01,7.470518421251988173e-01,6.456930494750461325e-01,5.580864548226529553e-01,7.110120236040189390e-01
1.000000000000000000e+00,8.743718592964824232e-01,7.645261483295876515e-01,6.684801497957199024e-01,5.845002314796746701e-01,9.006065313102162850e-01
1.000000000000000000e+00,8.844221105527638738e-01,7.822024696346052686e-01,6.917971590738217769e-01,6.118407035024755469e-01,3.096089501689174850e-01
1.000000000000000000e+00,8.944723618090452133e-01,8.000808060402514466e-01,7.156501682169083001e-01,6.401292961940184822e-01,8.577271929379274296e-01
1.000000000000000000e+00,9.045226130653266639e-01,8.181611575465266295e-01,7.400452681325366822e-01,6.693876797178723859e-01,-6.909894133492078261e-01
1.000000000000000000e+00,9.145728643216080034e-01,8.364435241534303733e-01,7.649885497282629121e-01,6.996377690982102937e-01,-1.161871522514619504e-01
1.000000000000000000e+00,9.246231155778894539e-01,8.549279058609631221e-01,7.904861039116443111e-01,7.309017242198118103e-01,-1.073336820805858988e-01
1.000000000000000000e+00,9.346733668341709045e-01,8.736143026691246538e-01,8.165440215902370902e-01,7.632019498280608882e-01,1.808940813221591726e-01
1.000000000000000000e+00,9.447236180904522440e-01,8.925027145779146354e-01,8.431683936715977934e-01,7.965610955289466055e-01,-2.539867179613962689e-01
1.000000000000000000e+00,9.547738693467336946e-01,9.115931415873337329e-01,8.703653110632834089e-01,8.310020557890646087e-01,-4.138748559644545022e-01
1.000000000000000000e+00,9.648241206030150341e-01,9.308855836973812803e-01,8.981408646728502587e-01,8.665479699356143373e-01,-8.250418892564628792e-02
1.000000000000000000e+00,9.748743718592964846e-01,9.503800409080578326e-01,9.265011454078554420e-01,9.032222221564017994e-01,3.505713243554871572e-01
1.000000000000000000e+00,9.849246231155779352e-01,9.700765132193632789e-01,9.554522441758552809e-01,9.410484414998374625e-01,2.693152127609024782e-02
1.000000000000000000e+00,9.949748743718592747e-01,9.899750006312971751e-01,9.850002518844062083e-01,9.800505018749368080e-01,5.371145570523246926e-01
1.000000000000000000e+00,1.005025125628140614e+00,1.010075503143859743e+00,1.015151259441064990e+00,1.020252522051321664e+00,7.548252204472315485e-01
1.000000000000000000e+00,1.015075376884422065e+00,1.030378020757051427e+00,1.045911357753388948e+00,1.061678865659218873e+00,-2.721344823024971493e-01
1.000000000000000000e+00,1.025125628140703515e+00,1.050882553470871894e+00,1.077286637728934071e+00,1.104354141189459959e+00,-2.020254261095943138e-01
1.000000000000000000e+00,1.035175879396984966e+00,1.071589101285321144e+00,1.109283190275257125e+00,1.148303201993482237e+00,1.018088216375374833e+00
1.000000000000000000e+00,1.045226130653266416e+00,1.092497664200399177e+00,1.141907106299914876e+00,1.193551146283328146e+00,-5.689113062015883626e-01
1.000000000000000000e+00,1.055276381909547645e+00,1.113608242216105548e+00,1.175164476710462980e+00,1.240123317131644143e+00,4.195216519218046280e-01
1.000000000000000000e+00,1.065326633165829096e+00,1.134920835332440925e+00,1.209061392414459757e+00,1.288045302471685583e+00,-6.653490096761256467e-01
1.000000000000000000e+00,1.075376884422110546e+00,1.156435443549405306e+00,1.243603944319460863e+00,1.337342935097309837e+00,-6.145662103552592681e-01
1.000000000000000000e+00,1.085427135678391997e+00,1.178152066866998471e+00,1.278798223333023509e+00,1.388042292662980293e+00,6.913161679054039555e-01
1.000000000000000000e+00,1.095477386934673447e+00,1.200070705285220196e+00,1.314650320362703573e+00,1.440169697683765904e+00,-7.014356702021694312e-02
1.000000000000000000e+00,1.105527638190954898e+00,1.222191358804070926e+00,1.351166326316058486e+00,1.493751717535341195e+00,-2.512645806171122653e-01
1.000000000000000000e+00,1.115577889447236126e+00,1.244514027423549773e+00,1.388352332100643460e+00,1.548815164453984039e+00,-4.823551100066195696e-01
1.000000000000000000e+00,1.125628140703517577e+00,1.267038711143658070e+00,1.426214428624017039e+00,1.605387095536581876e+00,2.676441707332035125e-01
1.000000000000000000e+00,1.135678391959799027e+00,1.289765409964394927e+00,1.464758706793734877e+00,1.663494812740623718e+00,-8.627843863199858854e-01
1.000000000000000000e+00,1.145728643216080478e+00,1.312694123885760566e+00,1.503991257517353963e+00,1.723165862884204591e+00,8.362253240543088273e-01
1.000000000000000000e+00,1.155778894472361928e+00,1.335824852907755211e+00,1.543918171702430620e+00,1.784428037646025533e+00,2.075878509375342074e-01
1.000000000000000000e+00,1.165829145728643157e+00,1.359157597030377973e+00,1.584545540256520946e+00,1.847309373565391155e+00,1.975215773989552892e-01
1.000000000000000000e+00,1.175879396984924607e+00,1.382692356253629962e+00,1.625879454087182818e+00,1.911838152042214967e+00,3.069758174941409345e-01
1.000000000000000000e+00,1.185929648241206058e+00,1.406429130577510733e+00,1.667926004101972559e+00,1.978042899337012717e+00,-1.645551730131061263e-01
1.000000000000000000e+00,1.195979899497487509e+00,1.430367920002020288e+00,1.710691281208446490e+00,2.045952386570906167e+00,2.249230124380996454e-02
1.000000000000000000e+00,1.206030150753768959e+00,1.454508724527158625e+00,1.754181376314161378e+00,2.115595629725621762e+00,-5.317983319799053366e-01
1.000000000000000000e+00,1.216080402010050188e+00,1.478851544152925301e+00,1.798402380326672878e+00,2.187001889643491293e+00,4.917413450766675020e-02
1.000000000000000000e+00,1.226130653266331638e+00,1.503396378879321205e+00,1.843360384153539533e+00,2.260200672027455226e+00,4.063957152625311542e-01
1.000000000000000000e+00,1.236180904522613089e+00,1.528143228706345891e+00,1.889061478702316998e+00,2.335221727441055162e+00,1.035913944967464667e-01
1.000000000000000000e+00,1.246231155778894539e+00,1.553092093633999360e+00,1.935511754880562041e+00,2.412095051308439153e+00,-6.181129511620539474e-02
1.000000000000000000e+00,1.256281407035175990e+00,1.578242973662281612e+00,1.982717303595831204e+00,2.490850883914361269e+00,-4.399781712286134905e-01
1.000000000000000000e+00,1.266331658291457218e+00,1.603595868791191981e+00,2.030684215755680366e+00,2.571519710404177594e+00,5.408826714155102744e-01
1.000000000000000000e+00,1.276381909547738669e+00,1.629150779020731798e+00,2.079418582267667404e+00,2.654132260783856889e+00,-3.168208462073677234e-01
1.000000000000000000e+00,1.286432160804020119e+00,1.654907704350900177e+00,2.128926494039349304e+00,2.738719509919966821e+00,6.116683934951214763e-01
1.000000000000000000e+00,1.296482412060301570e+00,1.680866644781697561e+00,2.179214041978281280e+00,2.825312677539681516e+00,-2.148532128102693672e-01
1.000000000000000000e+00,1.306532663316583021e+00,1.707027600313123727e+00,2.230287316992021207e+00,2.913943228230781557e+00,-4.590693697517328475e-01
1.000000000000000000e+00,1.316582914572864249e+00,1.733390570945178011e+00,2.282152409988123409e+00,3.004642871441649987e+00,6.673956175626318821e-01
1.000000000000000000e+00,1.326633165829145700e+00,1.759955556677861521e+00,2.334815411874147983e+00,3.097443561481281638e+00,-2.293994207233140958e-02
1.000000000000000000e+00,1.336683417085427150e+00,1.786722557511174037e+00,2.388282413557649697e+00,3.192377497519270690e+00,8.013447372752394160e-02
1.000000000000000000e+00,1.346733668341708601e+00,1.813691573445115113e+00,2.442559505946185539e+00,3.289477123585817786e+00,1.199017033137797394e+00
1.000000000000000000e+00,1.356783919597990051e+00,1.840862604479685194e+00,2.497652779947311608e+00,3.388775128571729578e+00,6.100364638671261774e-01
1.000000000000000000e+00,1.366834170854271280e+00,1.868235650614883170e+00,2.553568326468584004e+00,3.490304446228416069e+00,4.351052913293507185e-01
1.000000000000000000e+00,1.376884422110552730e+00,1.895810711850710817e+00,2.610312236417561493e+00,3.594098255167898603e+00,3.431266756862810796e-01
1.000000000000000000e+00,1.386934673366834181e+00,1.923587788187167025e+00,2.667890600701799286e+00,3.700189978862797435e+00,8.427811305047170354e-01
1.000000000000000000e+00,1.396984924623115631e+00,1.951566879624252016e+00,2.726309510228854815e+00,3.808613285646339719e+00,4.389856617784228532e-01
1.000000000000000000e+00,1.407035175879397082e+00,1.979747986161965789e+00,2.785575055906283737e+00,3.919402088712359511e+00,8.257549412016083057e-01
1.000000000000000000e+00,1.417085427135678311e+00,2.008131107800307902e+00,2.845693328641642150e+00,4.032590546115291552e+00,5.203516702728767651e-01
1.000000000000000000e+00,1.427135678391959761e+00,2.036716244539279241e+00,2.906670419342488820e+00,4.148213060770184590e+00,8.896836716462228623e-01
1.000000000000000000e+00,1.437185929648241212e+00,2.065503396378879142e+00,2.968512418916379403e+00,4.266304280452685838e+00,-7.605420446624699959e-01
1.000000000000000000e+00,1.447236180904522662e+00,2.094492563319108047e+00,3.031225418270870442e+00,4.386899097799048519e+00,9.804620316560808124e-01
1.000000000000000000e+00,1.457286432160804113e+00,2.123683745359965958e+00,3.094815508313518482e+00,4.510032650306132318e+00,-6.354065660431316154e-01
1.000000000000000000e+00,1.467336683417085341e+00,2.153076942501451541e+00,3.159288779951878734e+00,4.635740320331399822e+00,8.601142646623434196e-01
1.000000000000000000e+00,1.477386934673366792e+00,2.182672154743567017e+00,3.224651324093510851e+00,4.764057735092925405e+00,4.999913390385425926e-01
1.000000000000000000e+00,1.487437185929648242e+00,2.212469382086311054e+00,3.290909231645970046e+00,4.895020766669382795e+00,1.732658247931322948e-01
1.000000000000000000e+00,1.497487437185929693e+00,2.242468624529683652e+00,3.358068593516812861e+00,5.028665532000051286e+00,1.895728852239812134e+00
1.000000000000000000e+00,1.507537688442211143e+00,2.272669882073685255e+00,3.426135500613596285e+00,5.165028392884818409e+00,-3.658660471510881695e-01
1.000000000000000000e+00,1.517587939698492594e+00,2.303073154718315418e+00,3.495116043843876419e+00,5.304145955984174599e+00,4.461671659953480584e-01
1.000000000000000000e+00,1.527638190954773822e+00,2.333678442463574143e+00,3.565016314115208473e+00,5.446055072819212306e+00,1.129813384407220900e+00
1.000000000000000000e+00,1.537688442211055273e+00,2.364485745309461873e+00,3.635842402335152546e+00,5.590792839771641098e+00,-7.074123609485793995e-01
1.000000000000000000e+00,1.547738693467336724e+00,2.395495063255978607e+00,3.707600399411263403e+00,5.738396598083764566e+00,6.902468504680138173e-01
1.000000000000000000e+00,1.557788944723618174e+00,2.426706396303123903e+00,3.780296396251097590e+00,5.888903933858494533e+00,1.519729652849708401e+00
1.000000000000000000e+00,1.567839195979899625e+00,2.458119744450898203e+00,3.853936483762212539e+00,6.042352678059348392e+00,1.788017805456544984e+00
1.000000000000000000e+00,1.577889447236180853e+00,2.489735107699300176e+00,3.928526752852162129e+00,6.198780906510446442e+00,8.835236528045503634e-01
1.000000000000000000e+00,1.587939698492462304e+00,2.521552486048332042e+00,4.004073294428507346e+00,6.358226939896524321e+00,7.646767628236605940e-01
1.000000000000000000e+00,1.597989949748743754e+00,2.553571879497992470e+00,4.080582199398802068e+00,6.520729343762910801e+00,1.221492772595619947e+00
1.000000000000000000e+00,1.608040201005025205e+00,2.585793288048281902e+00,4.158059558670604616e+00,6.686326928515544665e+00,7.680160767605817007e-01
1.000000000000000000e+00,1.618090452261306655e+00,2.618216711699199895e+00,4.236511463151469314e+00,6.855058749420971154e+00,1.241317816421291242e+00
1.000000000000000000e+00,1.628140703517587884e+00,2.650842150450746004e+00,4.315944003748953151e+00,7.026964106606335747e+00,1.117869905837302946e+00
1.000000000000000000e+00,1.638190954773869334e+00,2.683669604302921563e+00,4.396363271370614889e+00,7.202082545059400154e+00,1.540418500290640313e+00
1.000000000000000000e+00,1.648241206030150785e+00,2.716699073255726127e+00,4.477775356924010630e+00,7.380453854628520105e+00,1.040827977193454768e+00
1.000000000000000000e+00,1.658291457286432236e+00,2.749930557309159251e+00,4.560186351316696474e+00,7.562118070022662231e+00,1.139815283188812645e+00
1.000000000000000000e+00,1.668341708542713686e+00,2.783364056463220937e+00,4.643602345456228520e+00,7.747115470811396953e+00,1.336943913248998195e+00
1.000000000000000000e+00,1.678391959798994915e+00,2.816999570717911183e+00,4.728029430250161980e+00,7.935486581424894936e+00,9.563757166313697766e-01
1.000000000000000000e+00,1.688442211055276365e+00,2.850837100073230435e+00,4.813473696606057395e+00,8.127272171153945735e+00,7.565226668004033650e-01
1.000000000000000000e+00,1.698492462311557816e+00,2.884876644529178691e+00,4.899941235431469089e+00,8.322513254149933815e+00,1.321250523851682956e+00
1.000000000000000000e+00,1.708542713567839266e+00,2.919118204085755508e+00,4.987438137633954938e+00,8.521251089424847436e+00,9.206501464023792991e-01
1.000000000000000000e+00,1.718592964824120717e+00,2.953561778742961330e+00,5.075970494121070153e+00,8.723527180851286644e+00,2.103368864525478887e+00
1.000000000000000000e+00,1.728643216080401945e+00,2.988207368500795269e+00,5.165544395800369060e+00,8.929383277162447285e+00,1.285906531668128183e+00
1.000000000000000000e+00,1.738693467336683396e+00,3.023054973359258657e+00,5.256165933579413974e+00,9.138861371952147650e+00,1.627986073541362044e+00
1.000000000000000000e+00,1.748743718592964846e+00,3.058104593318350606e+00,5.347841198365759219e+00,9.352003703674794721e+00,2.010157497449562847e+00
1.000000000000000000e+00,1.758793969849246297e+00,3.093356228378071560e+00,5.440576281066960007e+00,9.568852755645407271e+00,2.226690038416788031e+00
1.000000000000000000e+00,1.768844221105527748e+00,3.128809878538421074e+00,5.534377272590574215e+00,9.789451256039608751e+00,2.444087627744423674e+00
1.000000000000000000e+00,1.778894472361808976e+00,3.164465543799398706e+00,5.629250263844156166e+00,1.001384217789362374e+01,1.000182861728655670e+00
1.000000000000000000e+00,1.788944723618090427e+00,3.200323224161005786e+00,5.725201345735266401e+00,1.024206873910429572e+01,2.574477702345280505e+00
1.000000000000000000e+00,1.798994974874371877e+00,3.236382919623241872e+00,5.822236609171460131e+00,1.047417440242905862e+01,2.232331116600329235e+00
1.000000000000000000e+00,1.809045226130653328e+00,3.272644630186106518e+00,5.920362145060293457e+00,1.071020287548595817e+01,2.533806183952926894e+00
1.000000000000000000e+00,1.819095477386934778e+00,3.309108355849600169e+00,6.019584044309323367e+00,1.095019811075364302e+01,2.840895135414371886e+00
1.000000000000000000e+00,1.829145728643216007e+00,3.345774096613721493e+00,6.119908397826103297e+00,1.119420430557136470e+01,1.401198509594606678e+00
1.000000000000000000e+00,1.839195979899497457e+00,3.382641852478472710e+00,6.221341296518195563e+00,1.144226590213899364e+01,9.182950734283814587e-01
1.000000000000000000e+00,1.849246231155778908e+00,3.419711623443852488e+00,6.323888831293154489e+00,1.169442758751698896e+01,2.777756436363766568e+00
1.000000000000000000e+00,1.859296482412060358e+00,3.456983409509861271e+00,6.427557093058536175e+00,1.195073429362642337e+01,1.965879608123166644e+00
1.000000000000000000e+00,1.869346733668341809e+00,3.494457210676498615e+00,6.532352172721896721e+00,1.221123119724897421e+01,1.813072534905787903e+00
1.000000000000000000e+00,1.879396984924623037e+00,3.532133026943763632e+00,6.638280161190792228e+00,1.247596372002691467e+01,2.843581790480904647e+00
1.000000000000000000e+00,1.889447236180904488e+00,3.570010858311658541e+00,6.745347149372782347e+00,1.274497752846314569e+01,1.918679513170827189e+00
1.000000000000000000e+00,1.899497487437185939e+00,3.608090704780182456e+00,6.853559228175421403e+00,1.301831853392115335e+01,1.731541422480374681e+00
1.000000000000000000e+00,1.909547738693467389e+00,3.646372566349334932e+00,6.962922488506267271e+00,1.329603289262503374e+01,3.930022450049295735e+00
1.000000000000000000e+00,1.919597989949748840e+00,3.684856443019115968e+00,7.073443021272876052e+00,1.357816700565949120e+01,2.808847686548938238e+00
1.000000000000000000e+00,1.929648241206030068e+00,3.723542334789525121e+00,7.185126917382802070e+00,1.386476751896982940e+01,2.916762885246947157e+00
